Accident_ID,Speed,Traffic_Volume,Driver_Alcohol,Weather,Time_of_Day,Road_Type,Accident_Risk,Passenger_Count,Date,Road_Condition,Vehicle_Type,Driver_Experience_yrs,Severity
ACC02742,66.94932795,30.14843987,0.0,Clear,Morning,Highway,44.04680013,5.0,20-02-2024 11:22,Wet,truck,30,Minor
ACC00532,35.07719907,87.15404687,0.0,Fog,Morning,Highway,61.23302507,4.0,20-02-2024 15:17,Dry,Motorcycle,19,Serious
ACC01930,89.37521181,47.13482169,0.0,Rain,Afternoon,Rural,70.9100234,4.0,20-02-2024 15:47,Dry,Bus,1,Fatal
ACC01289,43.44950091,80.18262027,0.0,Clear,Afternoon,Rural,42.9070845,0.0,20-02-2024 19:07,Dry,Auto,36,Minor
ACC01267,58.33160908,55.81794115,1.0,Rain,Afternoon,Rural,55.62708208,4.0,20-02-2024 19:13,Wet,Two-Wheeler,8,Serious
ACC02567,45.06276908,71.75420852,0.0,Clear,Morning,Rural,54.62058525,0.0,20-02-2024 20:53,Dry,Auto,9,Serious
ACC01601,,,,,,,,2.0,20-02-2024 21:05,Wet,Auto,6,
ACC01773,50.66025957,62.91175424,0.0,Clear,Afternoon,Highway,46.88789625,3.0,20-02-2024 21:05,Dry,truck,16,Minor
ACC02969,32.69095049,56.75911108,1.0,Clear,Afternoon,City,41.81111337,0.0,20-02-2024 22:18,Slippery,Bus,14,Minor
ACC01738,43.98295618,50.68016192,1.0,Rain,Night,City,65.39142266,0.0,20-02-2024 23:21,Slippery,truck,11,Fatal
ACC01923,43.90885461,61.747834,0.0,Clear,Afternoon,Rural,51.05937893,4.0,21-02-2024 10:30,Slippery,Auto,19,Serious
ACC00274,60.15349592,64.42270725,0.0,Clear,Morning,City,45.32560497,0.0,22-02-2024 00:20,Slippery,SUV,26,Minor
ACC02122,71.76906432,41.27689117,0.0,Clear,Morning,City,54.46906269,5.0,22-02-2024 08:49,Dry,truck,2,Serious
ACC02606,57.23211964,54.41167075,0.0,Fog,Night,Rural,63.77718192,1.0,22-02-2024 19:02,Dry,Two-Wheeler,20,Serious
ACC02983,70.98738154,89.82740837,0.0,Clear,Night,Rural,74.153308,1.0,22-02-2024 19:17,Slippery,Bus,2,Fatal
ACC02629,53.35433968,33.78212128,0.0,Clear,Night,Highway,31.14015707,2.0,22-02-2024 23:03,Wet,Auto,38,Minor
ACC00965,58.65396459,37.83546985,0.0,Clear,Morning,Highway,47.70462633,0.0,23-02-2024 00:49,Slippery,Car,12,Minor
ACC01493,51.53628602,38.21335537,0.0,Clear,Night,City,30.15592815,5.0,23-02-2024 04:44,Slippery,SUV,9,Minor
ACC00804,53.06587067,53.18925014,1.0,Clear,Afternoon,Rural,45.10443329,4.0,23-02-2024 14:06,Wet,truck,12,Minor
ACC00890,76.63055371,66.99223977,0.0,Clear,Night,Rural,68.99343191,4.0,23-02-2024 19:11,Wet,Truck,25,Fatal
ACC01114,67.43522832,19.39077181,0.0,Rain,Afternoon,City,42.30693282,3.0,23-02-2024 20:14,Dry,truck,35,Minor
ACC02562,61.28530742,49.47478413,0.0,Rain,Night,City,53.93111143,2.0,24-02-2024 13:05,Dry,CAR,18,Serious
ACC00704,38.87308055,33.26158592,0.0,Clear,Night,City,51.77797205,5.0,24-02-2024 19:46,Slippery,Bus,20,Serious
ACC00403,60.0786555,53.90963463,1.0,Clear,Night,Highway,64.44438901,5.0,24-02-2024 21:18,Slippery,Car,16,Fatal
ACC01546,67.03161384,61.68628333,0.0,Rain,Night,City,77.47765171,4.0,25-02-2024 14:30,Dry,Two-Wheeler,39,Fatal
ACC01788,48.71765392,36.98680345,0.0,Clear,Night,City,46.05573083,3.0,26-02-2024 00:16,Dry,CAR,17,Minor
ACC02483,89.8877303,51.65545808,0.0,Clear,Night,Rural,48.08763443,4.0,26-02-2024 06:33,Wet,truck,18,Minor
ACC01956,80.6165714,22.2140254,0.0,Fog,Afternoon,City,58.08206133,3.0,26-02-2024 09:40,Dry,truck,35,Serious
ACC02310,73.31483139,30.42518327,0.0,Rain,Night,City,66.5814856,1.0,26-02-2024 15:06,Dry,Auto,33,Fatal
ACC02771,56.91210854,87.76873879,1.0,Rain,Night,Rural,80.76016327,5.0,26-02-2024 15:55,,CAR,6,Fatal
ACC01275,78.1964655,9.564027201,0.0,Clear,Afternoon,City,29.5726104,1.0,26-02-2024 21:27,Dry,truck,33,Minor
ACC00431,42.25112231,59.33090623,0.0,Fog,Afternoon,City,51.30655558,4.0,27-02-2024 00:48,Slippery,Truck,29,Serious
ACC02888,80.82506667,33.31630303,0.0,Clear,Morning,Highway,39.1550321,2.0,27-02-2024 13:57,Dry,Bus,15,Minor
ACC02354,39.51066433,73.24519195,0.0,Clear,Night,Rural,63.95654551,0.0,28-02-2024 11:06,Wet,car,29,Fatal
ACC02385,60.49195493,66.84594654,0.0,Clear,Night,City,58.00595056,2.0,28-02-2024 11:08,Dry,Two-Wheeler,9,Serious
ACC01569,36.56181215,79.04235398,0.0,Clear,Morning,City,58.40242684,2.0,28-02-2024 12:51,Dry,Car,22,Serious
ACC00346,63.48074906,82.5693711,0.0,Clear,Night,City,55.80334319,0.0,28-02-2024 22:46,Dry,Bus,38,Serious
ACC02810,51.75689588,45.38676667,0.0,Fog,Night,Rural,68.79131392,5.0,29-02-2024 03:34,Slippery,Motorcycle,16,Fatal
ACC01965,68.33406699,36.88624561,0.0,Clear,Afternoon,Rural,53.80839275,1.0,29-02-2024 04:29,Wet,Car,32,Serious
ACC00593,67.18469739,96.07277504,0.0,Clear,Night,Highway,67.80052307,1.0,29-02-2024 07:46,Dry,Bus,4,Fatal
ACC02711,47.72357001,51.74032961,0.0,Rain,Morning,City,61.73334844,5.0,29-02-2024 22:02,Slippery,CAR,11,Serious
ACC02130,70.77278589,51.95654349,0.0,Clear,Afternoon,Highway,46.79309042,0.0,01-03-2024 16:03,Wet,SUV,21,Minor
ACC01755,67.66803899,39.30486658,0.0,Rain,Afternoon,Rural,57.45222112,3.0,01-03-2024 22:54,Slippery,Motorcycle,35,Serious
ACC02929,83.67177086,73.61979811,0.0,Clear,Afternoon,Highway,59.31738333,2.0,02-03-2024 01:28,Slippery,Truck,28,Serious
ACC02637,62.85953387,91.69425842,0.0,Rain,Afternoon,Highway,64.8218111,4.0,02-03-2024 02:05,Wet,car,8,Fatal
ACC02074,62.95973561,18.89252532,0.0,Rain,Night,Highway,42.83488244,1.0,03-03-2024 09:34,Dry,Car,29,Minor
ACC00353,72.86489435,58.56633385,1.0,Clear,Afternoon,Rural,81.08069975,5.0,03-03-2024 17:53,Slippery,truck,10,Fatal
ACC01097,61.17952785,61.90981795,0.0,Clear,Night,City,54.20796102,4.0,04-03-2024 10:29,Slippery,car,7,Serious
ACC00087,73.73103177,48.86823022,1.0,Rain,Night,City,78.20961014,0.0,04-03-2024 16:30,Dry,Two-Wheeler,32,Fatal
ACC00851,50.6528921,39.50675186,1.0,Fog,Night,Highway,66.88258275,4.0,05-03-2024 02:31,Dry,Bus,8,Fatal
ACC00348,38.88804338,81.81164145,0.0,Rain,Afternoon,Highway,57.30421224,4.0,05-03-2024 02:53,Wet,SUV,20,Serious
ACC02803,65.24700037,41.78963035,0.0,Clear,Night,City,57.8938126,2.0,05-03-2024 07:59,Wet,Two-Wheeler,26,Serious
ACC01524,45.60841145,91.50130079,0.0,Clear,Morning,Rural,40.99694116,0.0,05-03-2024 14:27,Wet,CAR,24,Minor
ACC02247,46.51823928,38.00355953,1.0,Clear,Afternoon,City,55.50609383,4.0,06-03-2024 00:18,Dry,SUV,19,Serious
ACC01609,64.8461891,63.7270711,0.0,Clear,Afternoon,Rural,46.07308275,1.0,06-03-2024 17:47,Slippery,Truck,4,Minor
ACC00690,66.66394967,46.96571133,0.0,Clear,Afternoon,City,44.33035619,0.0,06-03-2024 17:53,Slippery,truck,13,Minor
ACC02499,71.85557844,6.112350604,0.0,Clear,Night,City,42.62161854,1.0,06-03-2024 19:32,Wet,Bus,12,Minor
ACC01936,37.45544507,60.86781656,0.0,Clear,Morning,Rural,33.09006578,5.0,07-03-2024 07:00,Dry,Car,37,Minor
ACC00324,91.38580914,55.15951962,0.0,Clear,Night,City,66.02049773,5.0,07-03-2024 10:44,Slippery,Two-Wheeler,2,Fatal
ACC00369,61.46514148,58.00962773,1.0,Fog,Morning,City,87.75779422,3.0,07-03-2024 13:05,Wet,SUV,17,Fatal
ACC02774,36.77072552,33.2781666,0.0,Clear,Morning,Rural,13.64396719,5.0,07-03-2024 17:54,Slippery,Two-Wheeler,16,Minor
ACC00343,63.67449857,29.47261585,1.0,Clear,Morning,Rural,50.31136321,4.0,07-03-2024 20:39,Dry,SUV,32,Serious
ACC01924,63.58870296,78.28374577,1.0,Rain,Afternoon,City,77.14031709,0.0,08-03-2024 02:52,Dry,Bus,11,Fatal
ACC02091,64.90117147,13.58479444,0.0,Fog,Night,City,64.58173089,5.0,08-03-2024 12:51,Dry,Car,21,Fatal
ACC00029,50.99041965,39.80386614,0.0,Clear,Night,Rural,48.49559753,1.0,08-03-2024 14:42,Slippery,truck,36,Serious
ACC00162,71.80626906,59.1180839,0.0,Clear,Afternoon,Rural,32.0083406,4.0,08-03-2024 15:23,Wet,CAR,23,Minor
ACC02862,67.25814977,74.56060419,0.0,Clear,Morning,Highway,52.07321884,5.0,08-03-2024 21:14,Dry,Bus,27,Serious
ACC01708,88.49822902,40.31763011,0.0,Clear,Night,Highway,56.9674212,2.0,09-03-2024 12:24,Slippery,truck,0,Serious
ACC01900,55.56779523,62.07581041,0.0,Fog,Night,City,61.846448,1.0,09-03-2024 13:38,Dry,truck,22,Serious
ACC02152,84.92205249,32.95550714,0.0,Clear,Night,City,43.75347468,1.0,09-03-2024 17:31,Dry,Motorcycle,6,Minor
ACC01370,46.72795929,54.46541672,0.0,Fog,Morning,Highway,38.79566821,3.0,09-03-2024 18:06,Dry,CAR,15,Minor
ACC00620,63.35826036,67.89294375,0.0,Fog,Night,Highway,83.39434264,2.0,10-03-2024 01:44,Slippery,truck,34,Fatal
ACC01692,52.87644515,54.86183455,0.0,Clear,Night,Rural,48.96303698,3.0,10-03-2024 04:18,Wet,car,9,Serious
ACC02203,70.79636913,52.98912179,0.0,Clear,Afternoon,City,40.90414114,5.0,10-03-2024 05:43,Wet,Car,11,Minor
ACC01132,66.32881131,50.04575872,0.0,Clear,Night,City,46.19324757,2.0,10-03-2024 21:39,Wet,Two-Wheeler,31,Minor
ACC01963,67.81683643,47.53311872,0.0,Fog,Morning,Rural,64.30989979,1.0,11-03-2024 03:49,Dry,Bus,10,Fatal
ACC01300,64.82546709,34.14953106,0.0,Clear,Night,Highway,55.04623282,3.0,11-03-2024 13:34,Slippery,Auto,21,Serious
ACC02030,52.62545722,50.29017999,0.0,Rain,Night,Rural,53.56208786,4.0,11-03-2024 16:14,Dry,SUV,14,Serious
ACC00988,73.16043436,39.03599404,0.0,Rain,Afternoon,City,52.83860343,2.0,12-03-2024 17:36,Wet,SUV,17,Serious
ACC01905,58.39046784,62.89036983,0.0,Clear,Morning,Rural,39.44294333,1.0,12-03-2024 18:30,Wet,car,17,Minor
ACC01346,37.72653047,50.5462676,0.0,Rain,Afternoon,Highway,40.39059902,0.0,12-03-2024 19:41,Slippery,Auto,26,Minor
ACC00886,87.70060989,60.72581819,1.0,Rain,Afternoon,City,102.2014259,2.0,13-03-2024 01:57,Dry,Motorcycle,13,Fatal
ACC00526,32.92676849,26.52240071,0.0,Rain,Afternoon,City,38.72724356,2.0,13-03-2024 01:59,Wet,Truck,3,Minor
ACC01952,78.92882251,75.0626565,0.0,Clear,Morning,Rural,44.84426008,5.0,13-03-2024 02:05,Slippery,Auto,39,Minor
ACC02519,56.55300554,25.20875428,0.0,Clear,Morning,City,0.286027807,4.0,13-03-2024 08:34,Dry,truck,23,Minor
ACC00232,63.24687884,9.483842538,1.0,Clear,Morning,City,46.15237269,5.0,14-03-2024 12:04,Dry,CAR,7,Minor
ACC00307,79.16497344,60.64012398,0.0,Rain,Night,Highway,95.07871757,2.0,15-03-2024 01:31,Wet,Bus,22,Fatal
ACC01202,53.55891688,28.19583186,0.0,Clear,Afternoon,Highway,33.69738672,2.0,15-03-2024 03:23,Wet,Car,5,Minor
ACC00522,68.15040289,5.0,0.0,Rain,Morning,Highway,37.79589623,4.0,15-03-2024 10:20,Dry,Truck,31,Minor
ACC00632,82.94325479,37.31428305,0.0,Clear,Afternoon,Rural,55.91132224,4.0,15-03-2024 12:45,Dry,Car,8,Serious
ACC02484,48.50015118,50.73565666,0.0,Clear,Afternoon,Highway,64.22071685,3.0,15-03-2024 15:40,Wet,Car,9,Fatal
ACC01035,52.75220307,33.81238358,0.0,Clear,Night,Rural,57.85577481,1.0,15-03-2024 22:20,Dry,CAR,1,Serious
ACC01320,57.19543046,43.2689482,0.0,Clear,Morning,Highway,32.38486205,1.0,16-03-2024 00:25,Wet,Bus,27,Minor
ACC00436,61.11142171,67.78074245,0.0,Rain,Afternoon,City,58.33511267,3.0,16-03-2024 09:58,Dry,Two-Wheeler,23,Serious
ACC01169,68.92131512,69.72753012,1.0,Clear,Morning,Rural,76.07577963,1.0,16-03-2024 10:57,Wet,Two-Wheeler,32,Fatal
ACC01397,39.79310566,31.98657235,0.0,Clear,Night,Highway,38.25028216,2.0,16-03-2024 19:00,Slippery,Two-Wheeler,20,Minor
ACC01141,55.53654745,62.37772596,0.0,Clear,Night,Rural,46.77681846,3.0,17-03-2024 07:01,Wet,truck,34,Minor
ACC02169,56.48970211,34.67758339,0.0,Clear,Morning,Highway,30.29467877,3.0,17-03-2024 12:27,Wet,Two-Wheeler,24,Minor
ACC02834,55.89010377,66.41107006,0.0,Rain,Morning,Rural,60.11599654,1.0,17-03-2024 14:49,Slippery,truck,30,Serious
ACC01756,80.60487818,55.89942911,0.0,Clear,Morning,City,49.82303293,0.0,17-03-2024 16:16,Dry,Bus,20,Serious
ACC01430,55.8478005,40.34344818,1.0,Rain,Morning,Rural,68.46415268,1.0,17-03-2024 21:20,Slippery,Car,28,Fatal
ACC01977,76.8616908,77.56939255,1.0,Clear,Afternoon,City,77.81089522,5.0,18-03-2024 14:26,Wet,Car,2,Fatal
ACC00318,55.34599865,30.35392839,0.0,Clear,Afternoon,City,42.24210403,0.0,18-03-2024 19:12,Dry,CAR,12,Minor
ACC01752,70.16812979,44.87438351,0.0,Clear,Night,City,55.38482471,3.0,19-03-2024 13:00,Slippery,CAR,26,Serious
ACC02538,73.77681666,42.92628481,0.0,Rain,Morning,City,68.45830078,0.0,20-03-2024 04:30,Dry,SUV,6,Fatal
ACC00748,48.66925601,53.56953328,0.0,Clear,Afternoon,Highway,39.28384712,2.0,20-03-2024 07:32,Dry,Two-Wheeler,11,Minor
ACC02610,79.12312562,50.75393146,0.0,Rain,Night,City,45.75409174,4.0,20-03-2024 07:52,Slippery,Motorcycle,4,Minor
ACC00405,53.24901793,58.71950779,0.0,Fog,Night,Highway,89.70513173,0.0,20-03-2024 09:28,Dry,Motorcycle,20,Fatal
ACC01581,63.00853796,54.18940167,1.0,Clear,Night,City,57.85121102,5.0,20-03-2024 12:19,Slippery,car,28,Serious
ACC00084,52.22594673,27.65627077,1.0,Clear,Night,Highway,56.66532085,4.0,20-03-2024 19:49,Wet,Motorcycle,20,Serious
ACC00794,40.84877136,45.18669651,1.0,Clear,Morning,City,56.33029895,2.0,20-03-2024 22:10,Dry,Two-Wheeler,5,Serious
ACC00268,38.54787933,42.43984202,0.0,Clear,Morning,Rural,30.92114062,5.0,20-03-2024 23:03,Dry,Car,13,Minor
ACC02613,56.97762699,70.77212138,0.0,Clear,Morning,City,49.90487079,4.0,21-03-2024 01:53,Wet,truck,12,Serious
ACC01063,77.23148551,30.98178541,1.0,Clear,Night,Highway,77.3154579,2.0,21-03-2024 20:44,Dry,SUV,27,Fatal
ACC02051,72.37647397,64.5812729,0.0,Clear,Morning,Rural,44.90013949,4.0,22-03-2024 07:35,Slippery,car,14,Minor
ACC02380,63.9042076,38.85738855,0.0,Clear,Night,Highway,42.16980909,4.0,22-03-2024 16:51,Dry,car,1,Minor
ACC02740,72.80963965,51.97867574,1.0,Clear,Morning,Highway,56.27623594,1.0,23-03-2024 02:36,Wet,SUV,19,Serious
ACC00119,77.14234222,70.97414253,0.0,Clear,Afternoon,Highway,50.53862951,5.0,23-03-2024 07:43,Wet,car,32,Serious
ACC02873,28.69459472,57.20737432,0.0,Rain,Morning,Highway,39.1315962,5.0,23-03-2024 11:53,Slippery,Two-Wheeler,36,Minor
ACC01766,47.35130107,54.99096379,1.0,Clear,Morning,City,54.05896072,0.0,24-03-2024 00:03,Dry,Truck,4,Serious
ACC02686,64.74233936,20.11924413,0.0,Clear,Night,Rural,55.60071028,5.0,24-03-2024 04:24,Wet,car,0,Serious
ACC02630,52.80760549,57.33628087,0.0,Rain,Morning,City,61.5078928,5.0,24-03-2024 10:43,Wet,truck,24,Serious
ACC02088,57.78329522,60.10042177,0.0,Rain,Morning,Rural,58.23679868,4.0,25-03-2024 10:45,Wet,SUV,1,Serious
ACC00250,66.07472566,12.84197097,0.0,Clear,Afternoon,Highway,10.17084311,3.0,25-03-2024 16:19,Slippery,SUV,18,Minor
ACC02680,56.04827676,40.02732208,0.0,Clear,Morning,City,37.60491398,1.0,25-03-2024 17:12,Wet,car,5,Minor
ACC02478,81.79890995,49.60411311,0.0,Clear,Morning,Highway,48.50148433,0.0,25-03-2024 19:08,Wet,Two-Wheeler,14,Serious
ACC01283,70.62163015,73.18762087,0.0,Rain,Morning,City,62.18019974,1.0,25-03-2024 21:45,Dry,Car,20,Serious
ACC02136,51.39597341,51.00455398,0.0,Clear,Night,Rural,48.50005511,0.0,26-03-2024 05:26,Dry,Two-Wheeler,12,Serious
ACC02548,51.52838994,59.37956156,0.0,Clear,Afternoon,Highway,48.08532938,2.0,26-03-2024 12:41,Wet,Car,29,Minor
ACC00606,88.15193719,34.18201237,0.0,Clear,Morning,City,54.0287321,4.0,26-03-2024 18:05,Wet,CAR,35,Serious
ACC02935,73.14070189,83.46883771,0.0,Clear,Afternoon,City,70.09367162,5.0,26-03-2024 23:37,Dry,truck,15,Fatal
ACC02692,56.33879289,15.07066549,1.0,Clear,Afternoon,Rural,48.30962818,5.0,27-03-2024 04:30,Slippery,Two-Wheeler,3,Serious
ACC00323,,,,,,,,3.0,27-03-2024 04:58,Slippery,Motorcycle,2,
ACC02142,60.76331553,60.728278,1.0,Clear,Afternoon,Rural,46.56407699,1.0,27-03-2024 06:32,Slippery,car,8,Minor
ACC02251,58.08676319,30.68434734,0.0,Clear,Afternoon,Rural,45.70476868,1.0,27-03-2024 12:10,Slippery,Motorcycle,33,Minor
ACC02192,66.93258999,49.17414626,1.0,Clear,Afternoon,Highway,68.09788574,1.0,27-03-2024 13:37,Slippery,Two-Wheeler,39,Fatal
ACC00619,67.21513848,73.89525724,0.0,Rain,Night,Highway,73.82095661,5.0,27-03-2024 20:46,Slippery,SUV,22,Fatal
ACC00497,44.44130769,66.31002045,1.0,Rain,Afternoon,City,49.88260242,1.0,28-03-2024 05:20,Slippery,Auto,30,Serious
ACC02705,63.73962893,43.13588146,1.0,Clear,Night,Highway,75.05301302,4.0,28-03-2024 14:36,Slippery,Truck,11,Fatal
ACC00894,77.53943386,11.83995726,0.0,Rain,Afternoon,Highway,49.812026,0.0,28-03-2024 17:38,Dry,Truck,33,Serious
ACC00404,60.70470891,48.02309598,0.0,Rain,Afternoon,Rural,44.9060284,5.0,29-03-2024 01:53,Slippery,Auto,21,Minor
ACC00829,53.69719774,73.63782186,0.0,Clear,Night,Highway,52.67531935,4.0,29-03-2024 06:28,Slippery,truck,21,Serious
ACC02537,74.63725079,28.8872102,0.0,Clear,Morning,Rural,27.38060213,2.0,29-03-2024 17:40,Slippery,Auto,17,Minor
ACC01295,61.22744038,74.1321631,0.0,Rain,Night,City,83.03435042,4.0,30-03-2024 04:28,Wet,Car,35,Fatal
ACC00345,52.93442542,30.70589148,0.0,Clear,Night,Rural,36.58295587,4.0,30-03-2024 10:11,Dry,Car,39,Minor
ACC02889,54.22467282,5.0,0.0,Fog,Night,City,40.20979732,2.0,30-03-2024 10:39,Dry,truck,6,Minor
ACC01152,27.6991483,72.55560501,0.0,Clear,Night,Rural,47.30010344,4.0,30-03-2024 12:08,Dry,car,38,Minor
ACC01041,85.25891537,54.09517765,0.0,Clear,Night,City,37.8727272,0.0,31-03-2024 03:33,Slippery,car,24,Minor
ACC02255,,,,,,,,5.0,31-03-2024 15:23,Slippery,truck,36,
ACC01838,61.62839559,34.82469484,0.0,Clear,Afternoon,Rural,34.40854387,3.0,31-03-2024 17:31,Dry,Auto,2,Minor
ACC02449,48.24351502,56.39930382,0.0,Clear,Morning,City,39.45202229,2.0,01-04-2024 02:47,Dry,truck,15,Minor
ACC01130,64.93143615,83.12416504,0.0,Rain,Afternoon,Highway,68.55042665,5.0,01-04-2024 04:03,Slippery,Truck,1,Fatal
ACC02877,45.95240438,17.64398772,0.0,Rain,Morning,Rural,45.19888352,1.0,01-04-2024 11:20,Dry,Truck,33,Minor
ACC01841,58.07193733,33.87246142,0.0,Rain,Night,Rural,58.35064761,0.0,01-04-2024 20:05,Wet,Auto,21,Serious
ACC00479,106.1832121,73.07180687,1.0,Fog,Afternoon,City,103.0266148,3.0,01-04-2024 21:18,Wet,SUV,25,Fatal
ACC02766,72.30516019,43.62307289,0.0,Rain,Afternoon,Highway,48.4527545,0.0,01-04-2024 23:28,,car,1,Serious
ACC00816,37.7165944,14.13787095,0.0,Clear,Afternoon,City,16.0108061,0.0,01-04-2024 23:51,Dry,car,7,Minor
ACC01966,61.34371022,45.2857751,0.0,Clear,Afternoon,Rural,44.00464026,1.0,02-04-2024 04:51,Slippery,CAR,13,Minor
ACC01928,55.70993667,54.77109908,0.0,Clear,Afternoon,City,48.29168718,3.0,02-04-2024 12:32,Slippery,Bus,6,Minor
ACC00057,47.41173715,38.88906441,0.0,Clear,Morning,Highway,38.53068977,0.0,02-04-2024 19:15,Wet,Motorcycle,27,Minor
ACC01761,84.59946794,24.60002805,0.0,Clear,Morning,Rural,62.80910231,1.0,03-04-2024 00:54,Slippery,CAR,21,Serious
ACC01303,57.37560365,30.51756308,0.0,Fog,Afternoon,Rural,55.57235102,2.0,03-04-2024 02:24,Wet,truck,25,Serious
ACC00081,56.70492168,74.01063317,0.0,Rain,Morning,Rural,56.15079338,1.0,03-04-2024 11:27,Dry,CAR,0,Serious
ACC00809,78.83634188,63.09951168,0.0,Fog,Afternoon,Highway,76.91744006,4.0,03-04-2024 18:24,Wet,truck,15,Fatal
ACC00870,90.15306808,69.9223643,0.0,Rain,Night,Highway,73.84707712,5.0,04-04-2024 01:33,Dry,Bus,8,Fatal
ACC00765,77.23909989,54.51523046,0.0,Rain,Morning,Rural,64.09330219,1.0,04-04-2024 02:06,Wet,Car,17,Fatal
ACC00731,62.93767883,67.16028391,0.0,Rain,Morning,City,56.08764408,1.0,04-04-2024 03:35,Slippery,Motorcycle,29,Serious
ACC01726,76.28973174,5.0,0.0,Fog,Morning,Rural,39.85006801,1.0,04-04-2024 15:43,Dry,CAR,19,Minor
ACC02008,47.74367053,59.75549642,1.0,Rain,Morning,Highway,72.86179039,0.0,04-04-2024 16:21,Wet,truck,28,Fatal
ACC01807,64.00689977,35.21942684,0.0,Clear,Morning,City,42.505086,3.0,05-04-2024 00:21,Slippery,Truck,37,Minor
ACC00739,84.98211667,42.58834475,1.0,Fog,Afternoon,Rural,88.33433131,1.0,05-04-2024 00:23,Slippery,SUV,30,Fatal
ACC00831,39.83324233,45.94951546,0.0,Rain,Night,Rural,40.57591798,1.0,05-04-2024 02:01,Slippery,CAR,23,Minor
ACC02652,82.78925885,51.65974838,0.0,Clear,Morning,Highway,42.23092536,4.0,05-04-2024 06:54,Dry,Motorcycle,38,Minor
ACC01180,43.44616024,43.14242277,0.0,Clear,Night,City,47.22563541,4.0,05-04-2024 07:43,Slippery,Bus,30,Minor
ACC01551,58.49768885,77.86362516,0.0,Clear,Morning,Highway,50.02943233,2.0,05-04-2024 09:01,Dry,Motorcycle,36,Serious
ACC02533,68.3326897,76.31016582,0.0,Fog,Morning,Highway,68.76353544,2.0,05-04-2024 10:47,Wet,car,32,Fatal
ACC02047,60.00310597,8.51027298,0.0,Clear,Afternoon,Highway,22.75832303,4.0,05-04-2024 12:28,Slippery,Auto,16,Minor
ACC00740,75.21555098,23.03905776,0.0,Clear,Night,Rural,56.77352262,3.0,05-04-2024 20:12,,Auto,10,Serious
ACC01512,57.09510811,71.15628362,1.0,Rain,Afternoon,City,71.48984473,2.0,06-04-2024 00:08,Slippery,Two-Wheeler,39,Fatal
ACC01129,59.0379248,35.2959793,0.0,Rain,Night,City,72.48041592,5.0,06-04-2024 07:55,Wet,truck,21,Fatal
ACC02985,35.17668846,81.80807137,0.0,Fog,Morning,Highway,54.53064788,5.0,06-04-2024 21:20,Dry,Two-Wheeler,12,Serious
ACC01945,69.32357835,84.96274138,0.0,Clear,Afternoon,Highway,62.90626887,3.0,07-04-2024 00:50,Dry,SUV,27,Serious
ACC02133,70.09291854,57.85268231,0.0,Rain,Morning,City,52.93559504,4.0,07-04-2024 03:38,Slippery,Bus,15,Serious
ACC01887,47.8559472,34.56456085,0.0,Clear,Morning,Rural,30.02662469,2.0,07-04-2024 12:25,Wet,Truck,14,Minor
ACC01907,36.43685772,40.06936529,0.0,Rain,Morning,Rural,36.90015409,1.0,08-04-2024 04:22,Wet,car,19,Minor
ACC02434,57.38468613,43.09706238,0.0,Rain,Night,Rural,51.48311294,4.0,08-04-2024 06:02,Wet,truck,26,Serious
ACC01061,71.57548066,64.99800479,0.0,Rain,Afternoon,City,70.28827929,2.0,08-04-2024 13:20,Wet,car,0,Fatal
ACC01124,42.85492631,54.15206703,0.0,Clear,Night,Rural,39.18938738,3.0,08-04-2024 14:03,Wet,CAR,15,Minor
ACC01915,32.98413399,24.56161998,1.0,Rain,Night,City,61.07509236,5.0,09-04-2024 00:01,Dry,truck,36,Serious
ACC01216,78.71613109,61.16672846,0.0,Rain,Morning,Rural,52.95162079,3.0,09-04-2024 03:07,Dry,Truck,29,Serious
ACC02106,84.6400943,54.0330581,0.0,Clear,Morning,Rural,71.33087808,2.0,09-04-2024 05:43,Dry,CAR,28,Fatal
ACC00384,52.11367467,70.53972527,0.0,Rain,Morning,City,65.57566755,3.0,09-04-2024 07:41,Slippery,truck,13,Fatal
ACC02473,48.21020951,42.5326315,0.0,Clear,Morning,Highway,32.05078578,2.0,09-04-2024 09:17,,CAR,36,Minor
ACC00844,65.73614619,22.56513741,0.0,Rain,Night,Highway,42.31757751,2.0,09-04-2024 19:06,Slippery,SUV,36,Minor
ACC00535,50.22245838,91.91687004,0.0,Clear,Night,City,52.48534488,,09-04-2024 20:20,Wet,Truck,33,Serious
ACC00223,70.29390286,77.41072288,0.0,Clear,Afternoon,Rural,62.47298273,0.0,10-04-2024 09:07,Dry,Bus,39,Serious
ACC02563,46.11863061,37.5097909,0.0,Clear,Morning,Rural,36.12254886,1.0,10-04-2024 10:39,Slippery,Auto,17,Minor
ACC01470,66.66904002,57.74742961,0.0,Clear,Afternoon,Highway,50.31018477,4.0,10-04-2024 15:26,Dry,Car,9,Serious
ACC00076,72.32853757,86.36123845,0.0,Rain,Afternoon,Highway,60.45448369,5.0,10-04-2024 18:34,Wet,Motorcycle,31,Serious
ACC01146,60.23368571,5.0,0.0,Clear,Afternoon,Highway,27.41419138,1.0,10-04-2024 18:35,Dry,CAR,25,Minor
ACC01653,62.91576452,50.91127762,0.0,Fog,Night,City,71.29337821,4.0,10-04-2024 21:28,Wet,Auto,16,Fatal
